created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter;bot;id
2019-03-19 03:53:02;True;;"RT @The_Kings777: Ron Newt::""I turning down $200K from National Enquirer to say that Michael Jackson touched my kids""

Ron Newt Has Passed…";en;;'The_Kings777';Manhattan, NY;;;;2016-12-02 19:39:35;marinaks89;Marina K;Be kind, work hard, and amazing things will happen. Designer | 29 | ♌️ | NYC | UES | born in Europe;737;False;39;116;242;0;;0;True;False;True;english;"RT @The_Kings777: Ron Newt::""I turning down $200K from National Enquirer to say that Michael Jackson touched my kids""

Ron Newt Has Passed…";"  ron newt::""i turning down $200k from national enquirer to say that michael jackson touched my kids""

ron newt has passed…";ron newt : : '' turning $ 200k national enquirer say michael jackson touched kids '' ron newt passed… ;[('ron', 'NN'), ('newt', 'NN'), (':', ':'), (':', ':'), ('``', '``'), ('turning', 'VBG'), ('$', '$'), ('200k', 'CD'), ('national', 'JJ'), ('enquirer', 'NNS'), ('say', 'VBP'), ('michael', 'JJ'), ('jackson', 'NN'), ('touched', 'VBD'), ('kids', 'NNS'), ('``', '``'), ('ron', 'VBP'), ('newt', 'DT'), ('passed…', 'NN')];ron newt : : `` turn $ 200k nation enquir say michael jackson touch kid `` ron newt passed…;ron newt : : `` turn $ 200k national enquirer say michael jackson touch kid `` ron newt passed…;0;922
2019-03-19 03:52:59;False;The worst part about this whole situation is that I told the rest of the group about what happened and nobody else thought it was fucked up. Some thought it was kinda funny. This is why we have a fuckin #MeToo movement;;en;'MeToo';;Buffalo;;;;2009-04-04 17:25:58;SaBREEBREEna;5abrina;Artist Hospitality @MNMpresents | Event Driven Marketing specialist | Miami Cane for life | #SHIPFAM ⚓;10849;False;379;545;1;2;https://t.co/hnDqNAve6H;8;False;False;True;english;The worst part about this whole situation is that I told the rest of the group about what happened and nobody else thought it was fucked up. Some thought it was kinda funny. This is why we have a fuckin #MeToo movement;the worst pa about this whole situation is that i told the rest of the group about what happened and nobody else thought it was fucked up. some thought it was kinda funny. this is why we have a fuckin  movement;worst pa whole situation told rest group happened nobody else thought fucked . thought kinda funny . fuckin movement ;[('worst', 'RB'), ('pa', 'JJ'), ('whole', 'JJ'), ('situation', 'NN'), ('told', 'VBD'), ('rest', 'JJS'), ('group', 'NN'), ('happened', 'VBD'), ('nobody', 'NN'), ('else', 'RB'), ('thought', 'VBD'), ('fucked', 'VBN'), ('.', '.'), ('thought', 'VBN'), ('kinda', 'NN'), ('funny', 'NN'), ('.', '.'), ('fuckin', 'JJ'), ('movement', 'NN')];worst pa whole situat told rest group happen nobodi els thought fuck . thought kinda funni . fuckin movement;worst pa whole situation tell rest group happen nobody else think fuck . think kinda funny . fuckin movement;0;923
2019-03-19 03:52:49;True;;RT @awarness2020: 3. Gillibrand also is fake and was pandering to #Metoo movement and media. After using Bill Clinton help by campaigning w…;en;'Metoo';'awarness2020';Idaho;;;;2015-04-22 21:15:44;rsgarza66;Rosemary;Mother of 5, widowed, grandmother, and I love politics! I work at a hospital. love Hillary, never Bernie!;46884;False;906;1178;2;0;;6;True;False;True;english;RT @awarness2020: 3. Gillibrand also is fake and was pandering to #Metoo movement and media. After using Bill Clinton help by campaigning w…;  3. gillibrand also is fake and was pandering to  movement and media. after using bill clinton help by campaigning w…;3. gillibrand also fake pandering movement media . using bill clinton help campaigning w… ;[('3.', 'CD'), ('gillibrand', 'NN'), ('also', 'RB'), ('fake', 'VBP'), ('pandering', 'VBG'), ('movement', 'NN'), ('media', 'NNS'), ('.', '.'), ('using', 'VBG'), ('bill', 'NN'), ('clinton', 'NN'), ('help', 'NN'), ('campaigning', 'NN'), ('w…', 'NN')];3. gillibrand also fake pander movement media . use bill clinton help campaign w…;3. gillibrand also fake pander movement medium . use bill clinton help campaigning w…;0;924
2019-03-19 03:52:48;True;;"RT @oliviamunn: Since #MeToo people often ask how the abuses were so prolific. It's easy if the people at the top don't care... 
In 2013, T…";en;'MeToo';'oliviamunn';NYC, Chicago;;;;2012-09-23 23:53:13;LizzyLaurie;Lizzzzzzzz @ C2E2;Graduate of the Copacabana School of Dramatic Art. PhD in Theatre and Drama. she/her/hers;51470;False;717;4394;242;0;https://t.co/OscwSolYji;29;False;False;True;english;"RT @oliviamunn: Since #MeToo people often ask how the abuses were so prolific. It's easy if the people at the top do not care... 
In 2013, T…";"  since  people often ask how the abuses were so prolific. it's easy if the people at the top do not care... 
in 2013, t…";since people often ask abuses prolific . 's easy people top care ... 2013 , t… ;"[('since', 'IN'), ('people', 'NNS'), ('often', 'RB'), ('ask', 'VBP'), ('abuses', 'NNS'), ('prolific', 'VBP'), ('.', '.'), (""'s"", 'POS'), ('easy', 'JJ'), ('people', 'NNS'), ('top', 'JJ'), ('care', 'NN'), ('...', ':'), ('2013', 'CD'), (',', ','), ('t…', 'NN')]";sinc peopl often ask abus prolif . 's easi peopl top care ... 2013 , t…;since people often ask abuse prolific . 's easy people top care ... 2013 , t…;0;925
2019-03-19 03:52:31;True;;"RT @michellemalkin: If you are wondering what Media Matters Media &amp; SJWs on Twitter are trying to distract you from by noisily demanding th…";en;;'michellemalkin';Lowell, IN;;;;2011-06-24 17:37:30;Stever0020;Steve;Fan of White Sox, Blackhawks, Bears. #MAGA #Trump2020 #BuildTheWall Blocked by John Cusack;143636;False;8300;8836;6644;0;;11;True;False;True;english;"RT @michellemalkin: If you are wondering what Media Matters Media &amp; SJWs on Twitter are trying to distract you from by noisily demanding th…";"  if you are wondering what media matters media &amp; sjws on twitter are trying to distract you from by noisily demanding th…";"wondering media matters media & amp ; sjws twitter trying distract noisily demanding th… ";"[('wondering', 'VBG'), ('media', 'NNS'), ('matters', 'NNS'), ('media', 'NNS'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('sjws', 'CC'), ('twitter', 'VB'), ('trying', 'VBG'), ('distract', 'JJ'), ('noisily', 'RB'), ('demanding', 'VBG'), ('th…', 'NN')]";"wonder media matter media & amp ; sjw twitter tri distract noisili demand th…";"wonder medium matter medium & amp ; sjws twitter try distract noisily demand th…";0;926
2019-03-19 03:52:31;True;;RT @FinancialTimes: Tech investors are increasingly including '#MeToo' clauses in deals with start-ups, forcing entrepreneurs to disclose c…;en;'MeToo';'FinancialTimes';Boston/ New Delhi/ Thiruvananthapuram;;;;2012-12-31 15:59:00;arunmsukumar;Arun;PhD candidate @FletcherSchool: i’m currently on unpaid leave from @ORFCyber;6232;False;1957;267;11;0;https://t.co/u7zNbrbRYn;47;True;False;False;english;RT @FinancialTimes: Tech investors are increasingly including '#MeToo' clauses in deals with start-ups, forcing entrepreneurs to disclose c…;  tech investors are increasingly including ' clauses in deals with sta-ups, forcing entrepreneurs to disclose c…;tech investors increasingly including ' clauses deals sta-ups , forcing entrepreneurs disclose c… ;"[('tech', 'JJ'), ('investors', 'NNS'), ('increasingly', 'RB'), ('including', 'VBG'), (""'"", ""''""), ('clauses', 'NNS'), ('deals', 'NNS'), ('sta-ups', 'NNS'), (',', ','), ('forcing', 'VBG'), ('entrepreneurs', 'NNS'), ('disclose', 'VB'), ('c…', 'NNS')]";tech investor increasingli includ ' claus deal sta-up , forc entrepreneur disclos c…;tech investor increasingly include ' clause deal sta-ups , force entrepreneur disclose c…;0;927
2019-03-19 03:52:26;False;RT TaranaBurke: fullmetallotus yerp. #Corrupt #Philly #nonprofit #Philadelphia #health #college #Hospital #MeToo #TimesUp #PhiladelphiaGov;;en;'Corrupt', 'Philly', 'nonprofit', 'Philadelphia', 'health', 'college', 'Hospital', 'MeToo', 'TimesUp', 'PhiladelphiaGov';;United States;;;;2018-12-28 23:10:48;SisterlyPhl;Fun Philly 🗣;Social Activist 💡RT ≠ Endorsement;6063;False;482;1759;0;0;;0;True;False;True;english;RT TaranaBurke: fullmetallotus yerp. #Corrupt #Philly #nonprofit #Philadelphia #health #college #Hospital #MeToo #TimesUp #PhiladelphiaGov; taranaburke: fullmetallotus yerp.          ;taranaburke : fullmetallotus yerp . ;[('taranaburke', 'NN'), (':', ':'), ('fullmetallotus', 'NN'), ('yerp', 'NN'), ('.', '.')];taranaburk : fullmetallotu yerp .;taranaburke : fullmetallotus yerp .;0;928
2019-03-19 03:52:16;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';After Laughter;;;;2011-03-25 11:44:32;aint_itfun;Kristen;Canadian, 21, bi. I'm a fan of a lot of things. Mostly Paramore, intersectional feminism, RPDR, and dogs. she/her. Sometimes I sing things.;97812;False;2219;1281;6992;0;;29;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;929
2019-03-19 03:52:11;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Washington, DC;;;;2009-06-12 03:50:25;citygirlblogs;Stef Woods;Roya's +1 | Faculty Director, AUx1 @AmericanU | Teacher | Speaker | Advocate | Co-Chair #StJudeHeartofFashion. Proud @Wellesley @GeorgetownSCS & @AUWCL grad.;37495;False;7206;5080;6992;0;https://t.co/UTQIZraWjV;518;False;False;False;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;930
2019-03-19 03:52:00;False;"@yojudenz @wattsupwiththat #MeToo lol young &amp; tanned lol";;en;'MeToo';'yojudenz' 'wattsupwiththat';;;;;2017-09-30 19:49:24;james65878144;Noah's Ark;#GreatAwakening Freedom4All #DigitalSoldier #GiletsJaunes;80704;False;4939;4301;0;0;;17;True;False;False;english;"@yojudenz @wattsupwiththat #MeToo lol young &amp; tanned lol";"   lol young &amp; tanned lol";"lol young & amp ; tanned lol ";"[('lol', 'NN'), ('young', 'JJ'), ('&', 'CC'), ('amp', 'JJ'), (';', ':'), ('tanned', 'VBN'), ('lol', 'NN')]";"lol young & amp ; tan lol";"lol young & amp ; tan lol";0;932
2019-03-19 03:51:57;True;;RT @lecoffeeaddict: Reading through #AbledsAreWeird, I’m struck by how much the discourse resembles #MeToo. A population, in solidarity, sh…;en;'AbledsAreWeird', 'MeToo';'lecoffeeaddict';USA;;;;2009-04-13 22:28:37;twlohagirl;Carisa;Capricorn, empath, feminist, and future cat lady.;9443;False;126;258;309;0;;10;False;False;True;english;RT @lecoffeeaddict: Reading through #AbledsAreWeird, I’m struck by how much the discourse resembles #MeToo. A population, in solidarity, sh…;  reading through  i’m struck by how much the discourse resembles  a population, in solidarity, sh…;reading ’ struck much discourse resembles population , solidarity , sh… ;[('reading', 'VBG'), ('’', 'NNP'), ('struck', 'VBD'), ('much', 'JJ'), ('discourse', 'NN'), ('resembles', 'NNS'), ('population', 'NN'), (',', ','), ('solidarity', 'NN'), (',', ','), ('sh…', 'NN')];read ’ struck much discours resembl popul , solidar , sh…;read ’ strike much discourse resembles population , solidarity , sh…;0;933
2019-03-19 03:51:47;True;;RT @CHSommers: Amber Heard became a #MeToo #BelieveWomen heroine after accusing #JohnnyDepp of abuse. New evidence suggests she was the abu…;en;'MeToo', 'BelieveWomen', 'JohnnyDepp';'CHSommers';NJ;;;;2008-11-25 19:36:35;Straystars;Melanie;Equality for all. Nihilism. Poetry. Art. Lucid dreamer.;1146;False;31;138;3283;0;;1;False;False;True;english;RT @CHSommers: Amber Heard became a #MeToo #BelieveWomen heroine after accusing #JohnnyDepp of abuse. New evidence suggests she was the abu…;  amber heard became a   heroine after accusing  of abuse. new evidence suggests she was the abu…;amber heard became heroine accusing abuse . new evidence suggests abu… ;[('amber', 'RB'), ('heard', 'VBN'), ('became', 'VBD'), ('heroine', 'JJ'), ('accusing', 'NN'), ('abuse', 'NN'), ('.', '.'), ('new', 'JJ'), ('evidence', 'NN'), ('suggests', 'VBZ'), ('abu…', 'NN')];amber heard becam heroin accus abus . new evid suggest abu…;amber hear become heroine accusing abuse . new evidence suggest abu…;0;934
2019-03-19 03:51:40;True;;RT @hancinema: #MeToo Prosecutor Seo Ji-hyun Horrified by Seung-ri and Jung Joon-young's Chat https://t.co/IzMjCdXTKS;en;'MeToo';'hancinema';Guayaquil, Ecuador;;;;2009-03-05 19:33:01;castle_of_light;MichuC;Heavy RTer... Follow at your own risk...;74046;False;1231;2483;3;0;;38;False;False;False;english;RT @hancinema: #MeToo Prosecutor Seo Ji-hyun Horrified by Seung-ri and Jung Joon-young's Chat https://t.co/IzMjCdXTKS;   prosecutor seo ji-hyun horrified by seung-ri and jung joon-young's chat ;prosecutor seo ji-hyun horrified seung-ri jung joon-young 's chat ;"[('prosecutor', 'NN'), ('seo', 'VBD'), ('ji-hyun', 'JJ'), ('horrified', 'JJ'), ('seung-ri', 'JJ'), ('jung', 'NN'), ('joon-young', 'NN'), (""'s"", 'POS'), ('chat', 'NN')]";prosecutor seo ji-hyun horrifi seung-ri jung joon-young 's chat;prosecutor seo ji-hyun horrified seung-ri jung joon-young 's chat;0;935
2019-03-19 03:51:18;True;;RT @CHSommers: Amber Heard became a #MeToo #BelieveWomen heroine after accusing #JohnnyDepp of abuse. New evidence suggests she was the abu…;en;'MeToo', 'BelieveWomen', 'JohnnyDepp';'CHSommers';MA;;;;2015-08-17 05:09:07;ItsYaDudeMac;Mac ⚾🇺🇲;Tweeting about Boston sports and other things. Retweeting whatever I agree with or think is funny. #Bruins 45-20-9 #Celtics 43-30 #DoMoreDamage;18618;False;957;710;3283;0;;14;True;False;True;english;RT @CHSommers: Amber Heard became a #MeToo #BelieveWomen heroine after accusing #JohnnyDepp of abuse. New evidence suggests she was the abu…;  amber heard became a   heroine after accusing  of abuse. new evidence suggests she was the abu…;amber heard became heroine accusing abuse . new evidence suggests abu… ;[('amber', 'RB'), ('heard', 'VBN'), ('became', 'VBD'), ('heroine', 'JJ'), ('accusing', 'NN'), ('abuse', 'NN'), ('.', '.'), ('new', 'JJ'), ('evidence', 'NN'), ('suggests', 'VBZ'), ('abu…', 'NN')];amber heard becam heroin accus abus . new evid suggest abu…;amber hear become heroine accusing abuse . new evidence suggest abu…;0;937
2019-03-19 03:51:01;False;@SenGillibrand Calling for an investigation was an option. Allowing an investigation before railroading a fellow senator was an option. Standing with #MeToo while also waiting for the facts to be proven was an option.;;en;'MeToo';'SenGillibrand';Oz;;;;2018-08-14 02:49:47;Gaia_Rising;Gaia Rising;Writer, animal rescue advocate, progressive activist, gun safety and healthcare voter. I block mean and cruel people. Life is too short to hate.;29519;False;241;210;2;16;;1;True;False;False;english;@SenGillibrand Calling for an investigation was an option. Allowing an investigation before railroading a fellow senator was an option. Standing with #MeToo while also waiting for the facts to be proven was an option.; calling for an investigation was an option. allowing an investigation before railroading a fellow senator was an option. standing with  while also waiting for the facts to be proven was an option.;calling investigation option . allowing investigation railroading fellow senator option . standing also waiting facts proven option . ;[('calling', 'VBG'), ('investigation', 'NN'), ('option', 'NN'), ('.', '.'), ('allowing', 'VBG'), ('investigation', 'NN'), ('railroading', 'VBG'), ('fellow', 'JJ'), ('senator', 'NN'), ('option', 'NN'), ('.', '.'), ('standing', 'VBG'), ('also', 'RB'), ('waiting', 'VBG'), ('facts', 'NNS'), ('proven', 'VBN'), ('option', 'NN'), ('.', '.')];call investig option . allow investig railroad fellow senat option . stand also wait fact proven option .;call investigation option . allow investigation railroad fellow senator option . stand also wait fact prove option .;0;938
2019-03-19 03:50:36;False;"#I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

We tend to get irritated when we see somebody doing something that is unusual and unfamiliar to our thinking

#Quote 😀#Team_1W1Lツ👉Sunday Adelaja https://t.co/Ku6ORBLSlU";;en;'I_Have_a_Dream', 'MeToo', 'Freedom', 'Justice', 'Democracy', 'Quote', 'Team_1W1Lツ';;Near me ... most of the time ...;;;;2018-11-02 12:58:23;Paolo_Pap_1;Paolo;🖕🐸Ciao ... People ... 👉#I_Have_a_Dream😊#MeToo  😍#Freedom #Justice & #Democracy😍🤗#Quote ...😀#Team_1W1Lツ😀Thank you for visiting my World ...;114620;False;1366;1339;0;0;https://t.co/L0FNLpPEMd;3;True;False;True;english;"#I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

We tend to get irritated when we see somebody doing something that is unusual and unfamiliar to our thinking

#Quote 😀#Team_1W1Lツ👉Sunday Adelaja https://t.co/Ku6ORBLSlU";"  😍
  &amp; emocracy😍🤗

we tend to get irritated when we see somebody doing something that is unusual and unfamiliar to our thinking

 😀 adelaja ";"😍 & amp ; emocracy😍🤗 tend get irritated see somebody something unusual unfamiliar thinking 😀 adelaja ";"[('😍', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('emocracy😍🤗', 'CC'), ('tend', 'VBP'), ('get', 'NN'), ('irritated', 'VBN'), ('see', 'VBP'), ('somebody', 'NN'), ('something', 'NN'), ('unusual', 'JJ'), ('unfamiliar', 'JJ'), ('thinking', 'VBG'), ('😀', 'NN'), ('adelaja', 'NN')]";"😍 & amp ; emocracy😍🤗 tend get irrit see somebodi someth unusu unfamiliar think 😀 adelaja";"😍 & amp ; emocracy😍🤗 tend get irritate see somebody something unusual unfamiliar think 😀 adelaja";0;939
2019-03-19 03:50:21;True;;RT @RituG15: #Metooindia #Metoo #MondayMotivation #deerparkfire #eggboy #Brexit #Trump #RahulTakingIndiaForward #mondaythoughts #OnceUponAT…;en;'Metooindia', 'Metoo', 'MondayMotivation', 'deerparkfire', 'eggboy', 'Brexit', 'Trump', 'RahulTakingIndiaForward', 'mondaythoughts';'RituG15';Mumbai, India;;;;2011-11-29 17:57:31;mkmkrs;karam;13;4349;False;262;1985;8;0;;0;True;False;True;english;RT @RituG15: #Metooindia #Metoo #MondayMotivation #deerparkfire #eggboy #Brexit #Trump #RahulTakingIndiaForward #mondaythoughts #OnceUponAT…;           ;;[];;;0;940
2019-03-19 03:50:01;True;;RT @RituG15: #Metooindia #Metoo #MondayMotivation #deerparkfire #eggboy #Brexit #Trump #RahulTakingIndiaForward #mondaythoughts #OnceUponAT…;en;'Metooindia', 'Metoo', 'MondayMotivation', 'deerparkfire', 'eggboy', 'Brexit', 'Trump', 'RahulTakingIndiaForward', 'mondaythoughts';'RituG15';Mumbai, India;;;;2011-11-29 17:57:31;mkmkrs;karam;13;4349;False;262;1985;25;0;;0;True;False;True;english;RT @RituG15: #Metooindia #Metoo #MondayMotivation #deerparkfire #eggboy #Brexit #Trump #RahulTakingIndiaForward #mondaythoughts #OnceUponAT…;           ;;[];;;0;941
2019-03-19 03:49:49;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';International Nasty Gal;;;;2009-04-16 20:09:28;besosbrianna;arbrianna;please clap;30726;False;554;423;6992;0;;12;False;False;False;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;942
2019-03-19 03:49:36;True;;RT @NPR: A #NunsToo movement has emerged from #MeToo, as Roman Catholic nuns start speaking out about sexual abuse by priests. Cases of rap…;en;'NunsToo', 'MeToo';'NPR';;;;;2012-02-23 02:52:38;RosarioBert;Bert Rosario;Nuyorican actor/director on SAG pension, sustainability educator, HAM (KI6NNH), Vietnam vet in L.A.- on Public Safety Commission, Calabasas. Docent, NHMLA.;31234;False;118;138;920;0;;20;True;False;False;english;RT @NPR: A #NunsToo movement has emerged from #MeToo, as Roman Catholic nuns start speaking out about sexual abuse by priests. Cases of rap…;  a  movement has emerged from  as roman catholic nuns sta speaking out about sexual abuse by priests. cases of rap…;movement emerged roman catholic nuns sta speaking sexual abuse priests . cases rap… ;[('movement', 'NN'), ('emerged', 'VBD'), ('roman', 'JJ'), ('catholic', 'JJ'), ('nuns', 'NNS'), ('sta', 'VBP'), ('speaking', 'VBG'), ('sexual', 'JJ'), ('abuse', 'NN'), ('priests', 'NNS'), ('.', '.'), ('cases', 'NNS'), ('rap…', 'VBP')];movement emerg roman cathol nun sta speak sexual abus priest . case rap…;movement emerge roman catholic nun sta speak sexual abuse priest . case rap…;0;943
2019-03-19 03:49:34;False;@jdesmondharris After the era of #MeToo, fem activists never got that the era of #MeToo had long since subsided.;;en;'MeToo', 'MeToo';'jdesmondharris';Kansas City, MO;;;;2009-08-12 10:11:03;kelleyryberg;Joe Schmoe;"Follow me. Or don't follow me. I don't really care.

Banned for saying what I think on numerous social media platforms.

Proud leftist LIBERAL♡";8299;False;108;33;0;0;;6;False;False;True;english;@jdesmondharris After the era of #MeToo, fem activists never got that the era of #MeToo had long since subsided.; after the era of  fem activists never got that the era of  had long since subsided.;era fem activists never got era long since subsided . ;[('era', 'NN'), ('fem', 'NN'), ('activists', 'NNS'), ('never', 'RB'), ('got', 'VBD'), ('era', 'RB'), ('long', 'RB'), ('since', 'IN'), ('subsided', 'VBN'), ('.', '.')];era fem activist never got era long sinc subsid .;era fem activist never get era long since subside .;0;944
2019-03-19 03:49:28;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Toronto;;;;2008-01-29 20:12:36;misstraceynolan;Tracey Nolan;I mostly tweet during my Executive Time.;25522;False;2262;1910;6992;0;https://t.co/BpogAfucQo;95;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;945
2019-03-19 03:49:27;True;;RT @Rose_Marie_Holt: @SenGillibrand I’m a mini donor. So if I have a problem it’s on me? I’m a #MeToo person, I wasn’t believed, but this w…;en;'MeToo';'Rose_Marie_Holt' 'SenGillibrand';Tarpon Springs, FL;;;;2013-10-05 20:41:52;Barbara51864478;Barbara Thompson;;94868;False;2544;3394;1;0;;4;True;False;True;english;RT @Rose_Marie_Holt: @SenGillibrand I’m a mini donor. So if I have a problem it’s on me? I’m a #MeToo person, I wasn’t believed, but this w…;   i’m a mini donor. so if i have a problem it’s on me? i’m a  person, i wasn’t believed, but this w…;’ mini donor . problem ’ ? ’ person , ’ believed , w… ;[('’', 'NN'), ('mini', 'NN'), ('donor', 'NN'), ('.', '.'), ('problem', 'NN'), ('’', 'NN'), ('?', '.'), ('’', 'JJ'), ('person', 'NN'), (',', ','), ('’', 'NNP'), ('believed', 'VBD'), (',', ','), ('w…', 'NN')];’ mini donor . problem ’ ? ’ person , ’ believ , w…;’ mini donor . problem ’ ? ’ person , ’ believe , w…;0;946
2019-03-19 03:49:22;True;;RT @bacacov: Men can be abused by women too, Johnny Depp is no exception. His ex wife abused him for years but he stayed silent and protect…;en;;'bacacov';;;;;2018-07-22 23:43:16;YueM79208760;YueM;"fan account
sigo Servamp y Boku No Hero Academy";3030;False;46;122;23;0;;0;True;False;False;english;RT @bacacov: Men can be abused by women too, Johnny Depp is no exception. His ex wife abused him for years but he stayed silent and protect…;  men can be abused by women too, johnny depp is no exception. his ex wife abused him for years but he stayed silent and protect…;men abused women , johnny depp exception . ex wife abused years stayed silent protect… ;[('men', 'NNS'), ('abused', 'VBD'), ('women', 'NNS'), (',', ','), ('johnny', 'JJ'), ('depp', 'NN'), ('exception', 'NN'), ('.', '.'), ('ex', 'JJ'), ('wife', 'NN'), ('abused', 'VBD'), ('years', 'NNS'), ('stayed', 'VBD'), ('silent', 'JJ'), ('protect…', 'NN')];men abus women , johnni depp except . ex wife abus year stay silent protect…;men abuse woman , johnny depp exception . ex wife abuse year stay silent protect…;0;947
2019-03-19 03:49:15;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Bronx, NY;;;;2012-11-05 17:13:46;richardopls;ricardo;terrible salsa dancer.;10783;False;209;600;6992;0;;5;True;False;False;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;948
2019-03-19 03:49:08;True;;"RT @Vaibhav_AAP: Epic.. #Metoo 
@sakshijoshii @LambaAlka @renukash https://t.co/LE28oaFxQc";en;'Metoo';'Vaibhav_AAP' 'sakshijoshii' 'LambaAlka' 'renukash';Jammu, Jammu And Kashmir;;;;2011-03-18 12:52:21;khajuriarajesh;Rajesh Khajuria;Patriotic ,Dreamer, Optimist RTs not endorsements;139969;False;1229;890;50;0;;46;False;False;True;english;"RT @Vaibhav_AAP: Epic.. #Metoo 
@sakshijoshii @LambaAlka @renukash https://t.co/LE28oaFxQc";"  epic..  
   ";epic.. ;[('epic..', 'NN')];epic..;epic..;0;949
2019-03-19 03:49:02;False;#MeToo Prosecutor Seo Ji-hyun Horrified by Seung-ri and Jung Joon-young's Chat https://t.co/IzMjCdXTKS;;en;'MeToo';;Korea, Canada, USA, Finland, Greece;;;;2008-04-30 07:56:24;hancinema;HanCinema;HanCinema, the Korean Movie and Drama Database;119761;False;48614;40;3;1;http://t.co/ZZxXIvvb7w;518;False;False;True;english;#MeToo Prosecutor Seo Ji-hyun Horrified by Seung-ri and Jung Joon-young's Chat https://t.co/IzMjCdXTKS; prosecutor seo ji-hyun horrified by seung-ri and jung joon-young's chat ;prosecutor seo ji-hyun horrified seung-ri jung joon-young 's chat ;"[('prosecutor', 'NN'), ('seo', 'VBD'), ('ji-hyun', 'JJ'), ('horrified', 'JJ'), ('seung-ri', 'JJ'), ('jung', 'NN'), ('joon-young', 'NN'), (""'s"", 'POS'), ('chat', 'NN')]";prosecutor seo ji-hyun horrifi seung-ri jung joon-young 's chat;prosecutor seo ji-hyun horrified seung-ri jung joon-young 's chat;0;950
